exit_reason,pnl_price,bars_held,atr_at_entry,mfe_price,mae_price,mfe_R,mae_R,sim_R,sim_pnl_pct,timestamp_utc,block_TueH10,block_EOM,block_session,block_hour,block_day,block_vol,strategy,block_TueH10_cohort_n,block_EOM_cohort_n,block_session_cohort_n,block_hour_cohort_n,block_day_cohort_n,block_vol_cohort_n,thin_cohort_any,feed,panel_window,canonical_status,simulation_simplifications
stop_or_be,0.009621991635512472,1,0.06414661090346041,0.03700000000000614,0.018999999999991246,0.40619976115944295,0.20858906654120485,0.10563380281682908,0.1584507042252436,2022-01-05T10:00:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.09047933551012477,4,0.06371784190854131,0.018999999999991246,0.10999999999999943,0.20999270046434307,1.2157472132151717,-0.999999999999957,-1.4999999999999356,2022-01-05T10:15:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.009409903850155388,1,0.06273269233440765,0.036000000000001364,0.027000000000001023,0.40412919855110646,0.30309689891332986,0.10563380281683676,0.15845070422525515,2022-01-05T10:30:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.009672694161565687,1,0.06448462774373281,0.028000000000005798,0.04999999999999716,0.30578310752635796,0.5460412634397808,0.10563380281696437,0.15845070422544655,2022-01-05T11:15:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.084787874181103,3,0.05970977055007454,0.012000000000000455,0.10900000000000887,0.1415296717354725,1.285561184930598,-0.9999999999999666,-1.4999999999999498,2022-01-06T01:00:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.08570640711894839,2,0.06035662473164971,0.008000000000009777,0.09199999999999875,0.09334191303699674,1.073431999924136,-1.0000000000000677,-1.5000000000001017,2022-01-06T01:15:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.08635238569162595,2,0.060811539219457755,0.018000000000000682,0.12599999999999056,0.20844820737529887,1.4591374516269275,-0.999999999999953,-1.4999999999999296,2022-01-06T01:30:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.08599278644470587,1,0.06055830031317037,0.001999999999995339,0.1039999999999992,0.02325776478101973,1.2094037686158352,-1.000000000000046,-1.5000000000000688,2022-01-06T01:45:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.009442495307666832,1,0.06294996871774006,0.04200000000000159,0.038000000000010914,0.4698567035252272,0.4251084460467401,0.10563380281696655,0.15845070422544982,2022-01-06T02:00:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.009577100817779183,2,0.06384733878522808,0.07500000000000284,0.013999999999995794,0.8272373197279226,0.15441763301582662,0.10563380281684595,0.1584507042252689,2022-01-06T02:15:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.009590743373053101,2,0.06393828915369125,0.049000000000006594,0.0899999999999892,0.539692924384944,0.9912727182578079,0.10563380281689497,0.15845070422534246,2022-01-06T08:15:00+00:00,0,0,1,0,1,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.009907020037630332,1,0.06604680025086536,0.07099999999999795,0.047000000000011255,0.7570389452643235,0.5011384567244049,0.10563380281690705,0.1584507042253606,2022-01-06T08:30:00+00:00,0,0,1,0,1,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.010369088139825067,1,0.0691272542655046,0.0660000000000025,0.0049999999999954525,0.6723668361095595,0.05093688152340322,0.10563380281689505,0.15845070422534258,2022-01-06T09:30:00+00:00,0,0,1,0,1,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.011773197048469797,1,0.07848798032311374,0.03200000000001069,0.09099999999999397,0.2871167174240158,0.8164881651742182,0.10563380281692596,0.15845070422538893,2022-01-06T15:00:00+00:00,0,0,0,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.012124607730129355,1,0.08083071820084485,0.05999999999998806,0.02200000000000557,0.5227408844959455,0.1916716576486,0.1056338028169243,0.15845070422538646,2022-01-06T15:15:00+00:00,0,0,0,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.006843324423414288,1,0.045622162822791516,0.018000000000000682,0.04200000000000159,0.2778486497289878,0.648313516034305,0.10563380281683289,0.15845070422524934,2022-01-07T08:30:00+00:00,0,0,1,0,1,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.0069568336642902295,1,0.0463788910952763,0.033999999999991815,0.0040000000000048885,0.5162620624679811,0.06073671323161604,0.10563380281688296,0.15845070422532445,2022-01-07T08:45:00+00:00,0,0,1,0,1,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.009249936927801627,1,0.06166624618533209,0.03200000000001069,0.04899999999999238,0.36543835017759485,0.5595774737091682,0.10563380281692213,0.15845070422538318,2022-01-07T14:00:00+00:00,0,0,1,0,1,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.00940257182634241,1,0.06268381217557793,0.047000000000011255,0.04899999999999238,0.5280245473359891,0.5504936770096436,0.10563380281696566,0.1584507042254485,2022-01-07T14:15:00+00:00,0,0,1,0,1,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.009665594361791818,1,0.06443729574528455,0.0759999999999934,0.007000000000005002,0.8305923788627545,0.07650192963215711,0.10563380281689197,0.15845070422533797,2022-01-07T14:30:00+00:00,0,0,1,0,1,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.09288827785523779,2,0.06541428017974318,0.012000000000000455,0.09999999999999432,0.1291874526805442,1.0765621056710997,-1.0000000000000266,-1.50000000000004,2022-01-07T14:45:00+00:00,0,0,1,0,1,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.010037818762384632,2,0.06691879174923007,0.11599999999999966,0.08100000000000307,1.220735442313333,0.8524100933395172,0.10563380281690268,0.158450704225354,2022-01-07T15:00:00+00:00,0,0,0,0,1,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.06124598476199594,2,0.04313097518450379,0.007000000000005002,0.08599999999999852,0.11429320676624458,1.40417368312712,-1.000000000000009,-1.5000000000000138,2022-01-10T08:15:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.06220777503767749,3,0.04380829228005683,0.001999999999995339,0.0759999999999934,0.03215032202620802,1.2217122369986457,-0.9999999999999485,-1.4999999999999227,2022-01-10T08:30:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.006588546797686945,1,0.04392364531794817,0.028000000000005798,0.006000000000000227,0.4489224361144196,0.09619766488164506,0.10563380281681675,0.15845070422522511,2022-01-10T08:45:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.006510202229392803,2,0.04340134819595122,0.028000000000005798,0.03999999999999204,0.4543248235085581,0.6490354621548194,0.10563380281690336,0.15845070422535504,2022-01-10T09:00:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.006793710088402349,1,0.04529140058936481,0.02200000000000557,0.022999999999996135,0.3420728338023799,0.3576215989750647,0.10563380281686455,0.15845070422529683,2022-01-10T10:15:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.006879824644343557,1,0.04586549762897956,0.027000000000001023,0.14800000000001035,0.4145618272988965,2.2724129792680983,0.10563380281684956,0.15845070422527435,2022-01-10T11:00:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.007899307557806878,1,0.05266205038534966,0.03900000000000148,0.0870000000000033,0.5215290428577006,1.163410941759486,0.10563380281696065,0.15845070422544097,2022-01-10T11:15:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.008478291370551005,1,0.0565219424703315,0.03100000000000591,0.03999999999999204,0.3862391305280468,0.4983730716488985,0.10563380281691737,0.15845070422537605,2022-01-10T11:30:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.08134320260745653,1,0.057283945498208685,0.006000000000000227,0.08199999999999363,0.07376154131716271,1.0080743980011073,-1.0000000000000027,-1.500000000000004,2022-01-10T11:45:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.008835086991851426,2,0.058900579945671064,0.06499999999999773,0.07899999999999352,0.7771510557204044,0.9445374369524471,0.1056338028169106,0.1584507042253659,2022-01-10T12:00:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.00909639820280006,1,0.06064265468537253,0.11899999999999977,0.024999999999991473,1.3819120771706945,0.29031766327105585,0.10563380281683384,0.15845070422525076,2022-01-10T12:15:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.012368550781673093,1,0.08245700521114134,0.03200000000001069,0.06999999999999318,0.27329650415885187,0.5978361028472305,0.10563380281691757,0.15845070422537635,2022-01-10T15:45:00+00:00,0,0,0,1,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.007155303884189834,1,0.0477020258946377,0.019000000000005457,0.009999999999990905,0.28049713694966566,0.14763007207859472,0.10563380281681548,0.15845070422522323,2022-01-11T06:00:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.007631513574537507,1,0.05087675716358416,0.0899999999999892,0.012000000000000455,1.245761035561808,0.1661014714082673,0.1056338028168998,0.15845070422534968,2022-01-11T07:00:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.009173542312140626,7,0.06115694874764329,0.025000000000005684,0.04199999999998738,0.28787626203309147,0.4836321202153384,0.10563380281683385,0.15845070422525076,2022-01-11T20:15:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.008911776927291726,1,0.05941184618197741,0.02599999999999625,0.02400000000000091,0.3081853255131,0.28447876201214417,0.10563380281684351,0.15845070422526525,2022-01-11T20:30:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.006840405566123309,1,0.04560270377411032,0.027000000000001023,0.013999999999995794,0.41695081504877124,0.21619671891410455,0.10563380281700582,0.15845070422550872,2022-01-12T00:45:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.006809117461003211,1,0.045394116406680916,0.06799999999999784,0.0020000000000095497,1.054923583370214,0.031027164216920138,0.10563380281691809,0.15845070422537713,2022-01-12T01:15:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.006234195515162355,1,0.041561303434414186,0.09000000000000341,0.013999999999995794,1.5249830119057863,0.23721957962970872,0.10563380281690526,0.1584507042253579,2022-01-12T07:00:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.009357081254790955,2,0.06238054169863855,0.10200000000000387,0.0519999999999925,1.1514966680236987,0.5870375170315826,0.10563380281684692,0.15845070422527038,2022-01-12T13:30:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.009385655925598257,1,0.0625710395039735,0.10200000000000387,0.02599999999999625,1.1479909313466679,0.2926251393628228,0.10563380281692654,0.15845070422538982,2022-01-12T13:45:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.01118892664790394,1,0.07459284431935569,0.04200000000000159,0.054000000000002046,0.39651879558450653,0.5098098800372227,0.10563380281690696,0.15845070422536045,2022-01-12T14:15:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.011357930508538061,1,0.07571953672360032,0.04600000000000648,0.0799999999999983,0.4278204489739167,0.744035563432778,0.10563380281688294,0.1584507042253244,2022-01-12T14:30:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.011754881534400852,1,0.07836587689604266,0.02599999999999625,0.09099999999999397,0.23364581473663767,0.8177603515782957,0.10563380281685157,0.15845070422527735,2022-01-12T14:45:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.013650337581481153,1,0.09100225054318811,0.04600000000000648,0.125,0.35597324246188666,0.9673185936462949,0.10563380281692412,0.15845070422538618,2022-01-12T15:45:00+00:00,0,0,0,1,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.1352019749412534,4,0.09521265840933646,0.0,0.23199999999999932,0.0,1.7159512655107156,-0.9999999999999678,-1.4999999999999516,2022-01-12T16:00:00+00:00,0,0,0,1,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.014256535668693004,1,0.09504357112463448,0.03700000000000614,0.016999999999995907,0.2741515046189143,0.12596150212215265,0.10563380281688535,0.15845070422532803,2022-01-12T16:15:00+00:00,0,0,0,1,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.009539436430230808,1,0.06359624286820975,0.09399999999999409,0.009000000000000341,1.0408977026483712,0.09966041833868389,0.10563380281689416,0.15845070422534124,2022-01-13T01:30:00+00:00,0,0,1,0,0,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.07837123763997056,2,0.0551910124225172,0.010000000000005116,0.10200000000000387,0.1275978318212046,1.3014978845756704,-0.9999999999999508,-1.4999999999999263,2022-01-13T07:30:00+00:00,0,0,1,0,1,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.008348196502140581,1,0.055654643347648254,0.030000000000001137,0.04800000000000182,0.3796046348084956,0.607367415693593,0.10563380281681718,0.15845070422522578,2022-01-13T07:45:00+00:00,0,0,1,0,1,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.008524607212564206,1,0.056830714750403764,0.02199999999999136,0.0379999999999967,0.2726159228247735,0.4708820485156619,0.10563380281694652,0.1584507042254198,2022-01-13T08:00:00+00:00,0,0,1,0,1,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.00954211692770457,1,0.06361411285139677,0.10500000000000398,0.022999999999996135,1.16237826258093,0.2546161908510084,0.10563380281684664,0.15845070422526997,2022-01-13T12:30:00+00:00,0,0,1,0,1,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.010397772533451644,1,0.06931848355637851,0.031999999999996476,0.055999999999997385,0.3250967146341954,0.5689192506098781,0.10563380281684927,0.1584507042252739,2022-01-13T13:00:00+00:00,0,0,1,0,1,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.01054525818959462,1,0.07030172126393722,0.13500000000000512,0.028999999999996362,1.3523199834366404,0.29049836681226787,0.10563380281694186,0.1584507042254128,2022-01-13T13:15:00+00:00,0,0,1,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.013561416125213555,1,0.0904094408347455,0.06199999999999761,0.016000000000005343,0.48293597911739744,0.12462863977227802,0.10563380281691487,0.1584507042253723,2022-01-13T15:30:00+00:00,0,0,0,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.013151949564232268,1,0.0876796637615451,0.060000000000002274,0.001999999999995339,0.4819078827865429,0.016063596092846716,0.10563380281690546,0.15845070422535817,2022-01-13T16:30:00+00:00,0,0,0,1,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.009940283941560324,1,0.06626855961041075,0.10300000000000864,0.08499999999999375,1.0945644766393334,0.9032813642167835,0.10563380281688771,0.15845070422533156,2022-01-14T00:45:00+00:00,0,0,1,0,1,1,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.10329816871345088,1,0.07274518923482852,0.0020000000000095497,0.13799999999999102,0.0193614274572228,1.3359384945419073,-0.9999999999999456,-1.4999999999999183,2022-01-14T01:15:00+00:00,0,0,1,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.011442737417581839,1,0.076284916117206,0.04000000000000625,0.027999999999991587,0.3692606024660483,0.25848242172611574,0.10563380281691008,0.1584507042253651,2022-01-14T01:30:00+00:00,0,0,1,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
